,mean_proximity,z-score,p-value,No.of.Targets,Mean_degrees
DB04602,2.02027027027027,-1.38631062914932,0.0828260363034798,1,125
DB04805,2.02027027027027,-1.20185642842081,0.114709579156152,1,125
DB01780,1.35135135135135,-3.63193742936034,0.000140650668320335,1,1636
DB01864,1.85810810810811,-2.70228368194319,0.00344324894124508,2,268.5
DB00083,1.96621621621622,-1.44408015088072,0.0743582153919472,1,128
DB02418,1.92567567567568,-1.502328139742,0.0665061923782441,1,222
DB01742,1.87162162162162,-1.72632162304084,0.0421447836895023,1,141
DB02419,1.87162162162162,-1.78927860780649,0.0367849787311591,1,141
DB03393,1.87162162162162,-1.50450115276925,0.0662261883776923,1,141
DB00864,1.99324324324324,-1.21170726442362,0.112812228684513,1,77
DB01712,1.99324324324324,-1.34999110930925,0.0885094173645247,1,77
DB01723,1.99324324324324,-1.44312943570211,0.0744920063582477,1,77
DB01951,1.99324324324324,-1.47244666344937,0.0704501500023811,1,77
DB02311,1.99324324324324,-1.37721081629884,0.0842235393471427,1,77
DB02888,1.99324324324324,-0.886361712659383,0.187711321990335,1,77
DB03338,1.99324324324324,-1.30624306494924,0.0957349560262655,1,77
DB03621,1.99324324324324,-1.46025107047164,0.0721105420535916,1,77
DB04012,1.99324324324324,-1.42253545071163,0.077435433837155,1,77
DB04094,1.99324324324324,-1.32799781287446,0.0920894147233132,1,77
DB05814,1.99324324324324,-1.41011976249346,0.079252161390873,1,77
DB08520,1.99324324324324,-1.22092983805251,0.111056292960494,1,77
DB08597,1.99324324324324,-1.15811296328953,0.123408970254193,1,77
DB00061,1.56081081081081,-2.69294512107705,0.00354119628078636,1,694
DB03276,1.56081081081081,-2.81312356996517,0.00245313965263822,1,694
DB00993,1.75675675675676,-2.26402473967344,0.0117862966053889,1,365
DB02587,1.96621621621622,-1.2480434505494,0.106007572760302,1,112
DB06843,1.96621621621622,-1.317249736118,0.0938774637234021,1,112
DB01750,1.83108108108108,-1.98629108918693,0.0235005057521099,1,258
DB06980,1.83108108108108,-2.07852468927586,0.0188305296655372,1,258
DB06981,1.83108108108108,-1.50953700701796,0.0655808027508554,1,258
DB06982,1.83108108108108,-1.98647004193843,0.02349057804637,1,258
DB07950,1.83108108108108,-1.81183842054122,0.0350055833138647,1,258
DB07574,1.85585585585586,-3.15922405626298,0.000790949120749442,3,204.666666666667
DB00518,1.79054054054054,-2.98795577041877,0.00140425097484046,2,265
DB00643,1.79054054054054,-2.84987123837036,0.00218684656594496,2,265
DB04910,1.82432432432432,-1.98688672397511,0.0234674755791372,1,212
DB01765,1.68918918918919,-2.37982430905556,0.00866044704189225,1,516
DB02170,1.68918918918919,-2.07935559707759,0.0187923392591252,1,516
DB03035,1.68918918918919,-2.20254849595892,0.0138132937231038,1,516
DB03924,1.68918918918919,-2.4521618337871,0.0071000390755426,1,516
DB04462,1.68918918918919,-2.37623498851026,0.00874516009170599,1,516
DB04719,1.68918918918919,-2.42299877837633,0.00769648922202027,1,516
DB04720,1.68918918918919,-2.53955010071249,0.00554975733268346,1,516
DB04721,1.68918918918919,-2.2345095486731,0.0127247824859981,1,516
DB07802,1.68918918918919,-2.43264203438311,0.00749455569717203,1,516
DB08338,1.68918918918919,-2.06331460198585,0.019541373811937,1,516
DB08340,1.68918918918919,-2.70182695606957,0.00344798210297055,1,516
DB08345,1.68918918918919,-2.66694583829193,0.00382720031561969,1,516
DB08353,1.68918918918919,-2.43687705115516,0.00740735775763908,1,516
DB08354,1.68918918918919,-2.14141279284053,0.0161203820998357,1,516
DB08360,1.68918918918919,-2.67090250709341,0.00378238073642143,1,516
DB08362,1.68918918918919,-2.36331629420772,0.0090561019615561,1,516
DB08473,1.68918918918919,-2.29617705068792,0.0108328800817744,1,516
DB08660,1.68918918918919,-2.85781419805495,0.00213285043695548,1,516
DB08846,2.13175675675676,-1.05645039336363,0.145381246594343,2,263.5
DB03083,2.00675675675676,-1.28306938650659,0.0997338839590497,1,75
DB03693,2.00675675675676,-1.17884183083255,0.119230581989053,1,75
DB04604,2.00675675675676,-1.14356761467778,0.126401499408277,1,75
