Gene,logFC,logCPM,LR,PValue,FDR
MRPS27,-0.017313606,5.300739011,0.007792717,0.929657023,0.999497963
SRRD,0.019646548,3.598219615,0.007734722,0.929918588,0.999497963
TIMM13,-0.028445341,5.087725903,0.007703191,0.930061212,0.999497963
RPTOR,0.018905925,4.474854602,0.007679548,0.930168348,0.999497963
PPP1R37,-0.024263326,4.95580572,0.007668766,0.93021726,0.999497963
ZNF182,-0.019547333,3.466860731,0.007661849,0.930248661,0.999497963
CFLAR,0.027075521,7.621150482,0.007619642,0.930440557,0.999497963
PITPNA,0.017861976,6.616833988,0.007611478,0.930477739,0.999497963
IMPA2,0.030721426,4.324805064,0.007606737,0.930499335,0.999497963
POU6F1,-0.028610999,1.866285466,0.007599229,0.930533558,0.999497963
SOCS6,-0.01986219,5.370845172,0.007595407,0.930550986,0.999497963
C1orf162,0.027993387,1.395770768,0.007577239,0.930633885,0.999497963
LOC105379272,-0.06158673,1.644585048,0.007566541,0.930682748,0.999497963
UQCRHL,0.023797347,4.770510594,0.007551113,0.930753274,0.999497963
FBXO25,0.016700639,4.655197629,0.007547543,0.930769603,0.999497963
COMMD9,0.02767045,4.682155677,0.007527812,0.930859928,0.999497963
PGGT1B,-0.026978197,4.93595433,0.007523168,0.930881202,0.999497963
ZFP69,-0.024310644,1.511377752,0.007518859,0.93090095,0.999497963
RPN2,-0.019744559,7.621515291,0.007500748,0.930984014,0.999497963
EEF2KMT,-0.026530471,2.339851195,0.007497245,0.931000091,0.999497963
MBNL2,0.029651099,5.665746827,0.007482997,0.931065526,0.999497963
LOC107987245,0.043097859,0.555178234,0.00747756,0.93109051,0.999497963
PPFIA3,0.02737718,2.187569586,0.007415617,0.931375812,0.999497963
NF1,-0.023352208,6.203102139,0.007386705,0.931509392,0.999497963
GATD3B,0.033119288,1.87650106,0.007379211,0.931544057,0.999497963
SLC17A5,0.019312855,5.040595166,0.007376803,0.931555198,0.999497963
KRI1,-0.023089204,4.811164545,0.007373322,0.931571312,0.999497963
RAVER1,-0.017990625,5.249313298,0.007369476,0.931589115,0.999497963
ERN2,0.026166335,6.887735841,0.007361082,0.931627993,0.999497963
METRN,0.03268707,3.885220795,0.00735769,0.93164371,0.999497963
SETMAR,-0.019631124,3.280696434,0.007355538,0.931653681,0.999497963
LDAH,0.020573652,4.112738277,0.007303056,0.931897347,0.999497963
HACD4,-0.037450229,5.575442314,0.007297745,0.931922057,0.999497963
AADAC,-0.039870605,2.312820854,0.007295717,0.931931494,0.999497963
KLF9,0.028037556,3.645427965,0.007291826,0.931949603,0.999497963
SHMT2,-0.01759967,5.275504142,0.007282902,0.931991158,0.999497963
LOC100289495,-0.025123639,0.975656663,0.007267595,0.932062488,0.999497963
TOM1L2,-0.021546909,6.272219186,0.007246051,0.93216302,0.999497963
EIF4E2,0.018364339,5.850453657,0.007235945,0.932210226,0.999497963
NSDHL,0.01854622,4.788158824,0.007234135,0.932218683,0.999497963
JAG2,0.024397082,5.795830919,0.007228752,0.932243848,0.999497963
MIR877,0.039691683,0.981263806,0.007218562,0.932291503,0.999497963
LRRIQ3,-0.04821035,2.168391304,0.007129435,0.932709799,0.999497963
SLC7A5P2,-0.037953217,0.485797096,0.007125148,0.932729984,0.999497963
TMEM265,-0.032692626,4.425053506,0.007120126,0.93275364,0.999497963
LRRC1,0.015462473,5.04952174,0.007082423,0.9329315,0.999497963
ELF4,0.023427538,4.615619498,0.007075895,0.932962344,0.999497963
MPG,-0.023599954,4.626079839,0.007075175,0.932965746,0.999497963
LINC00997,-0.028269607,2.229475112,0.007064052,0.933018338,0.999497963
CLK4,-0.019783313,4.996701438,0.007062149,0.933027338,0.999497963
NOC2L,0.016660422,5.585964579,0.007060659,0.933034388,0.999497963
TMEM38A,0.019865261,2.638658718,0.00705219,0.933074468,0.999497963
KANSL1L,0.027250506,4.675473893,0.007048799,0.933090521,0.999497963
NAV2,0.022208551,5.638028945,0.006968588,0.933471414,0.999497963
UBAC2-AS1,0.041398135,0.44938254,0.006964435,0.933491195,0.999497963
RAB11B,0.02012112,6.315434989,0.006959073,0.933516743,0.999497963
ACD,-0.021938349,2.848277623,0.006949863,0.933560652,0.999497963
ZSCAN30,0.018832039,3.322726565,0.006926801,0.93367072,0.999497963
SOWAHB,0.019446525,4.607003305,0.006926658,0.933671404,0.999497963
DCP1B,0.01738394,3.84636881,0.006893342,0.933830746,0.999497963
MRPL37,-0.018551728,5.452779766,0.006852855,0.934024903,0.999497963
SMYD5,-0.019281593,3.37521742,0.006851574,0.934031057,0.999497963
ITGB1,-0.029847299,9.057157477,0.006850701,0.934035248,0.999497963
SRP72,0.018232265,6.087913077,0.006849909,0.934039052,0.999497963
NUMB,0.020880269,6.590221043,0.006845976,0.934057949,0.999497963
PDE10A,0.035228343,1.008427358,0.00681887,0.934188327,0.999497963
CHFR,0.017630766,4.722603489,0.006775497,0.934397493,0.999497963
MST1,-0.033082004,2.838219374,0.006761644,0.934464439,0.999497963
STX6,0.015062856,5.614839349,0.006742218,0.93455844,0.999497963
INTS11,0.017681132,5.601204028,0.006730316,0.934616098,0.999497963
FAM102A,-0.019665218,6.692508352,0.006708684,0.934721022,0.999497963
QRSL1,-0.018656805,4.198188382,0.006703194,0.934747678,0.999497963
YME1L1,-0.018873579,7.139332106,0.006687217,0.934825314,0.999497963
MTMR6,0.024686767,5.235761994,0.006686108,0.934830709,0.999497963
RUFY1,-0.014981342,5.466462055,0.006684922,0.934836472,0.999497963
LOC102724135,-0.024406034,6.567249494,0.006682773,0.934846927,0.999497963
ELOB,-0.030920064,6.728100435,0.006681693,0.934852181,0.999497963
EIF4H,-0.017403704,7.568180623,0.006648399,0.935014335,0.999497963
CACTIN,0.018113587,4.283499017,0.006640708,0.935051847,0.999497963
TMEM204,0.041640934,0.398008477,0.006638868,0.935060828,0.999497963
CCL18,-0.055986129,-0.607265418,0.006627094,0.935118309,0.999497963
PPT2-EGFL8,-0.030029496,3.642340988,0.006614823,0.935178272,0.999497963
BMPR1B,0.021326688,4.879991372,0.006610621,0.935198822,0.999497963
DPY19L2,-0.040504053,1.149112934,0.006556275,0.935465151,0.999497963
TSPAN5,-0.016276007,4.337030047,0.006549227,0.935499774,0.999497963
LOC155060,0.030557107,2.079580073,0.006548549,0.935503103,0.999497963
KRT76,-0.071185235,0.185814105,0.006542729,0.935531707,0.999497963
PHF13,0.017668986,3.855296733,0.00653261,0.935581471,0.999497963
FBL,0.025122986,5.479477788,0.006515858,0.935663945,0.999497963
C18orf54,0.035847016,0.86319314,0.006485823,0.935812073,0.999497963
BMS1P2-AGAP9,-0.032055692,2.783879868,0.006450328,0.935987577,0.999497963
STAT5A,-0.016407128,4.344198209,0.006449778,0.9359903,0.999497963
RBAK,0.021451137,4.674704089,0.006432829,0.936074279,0.999497963
PYCARD,-0.031118516,4.563625694,0.00642515,0.936112361,0.999497963
PIDD1,0.028639347,3.714784182,0.006405862,0.936208123,0.999497963
ASMT,0.044882824,1.611449168,0.006375432,0.936359496,0.999497963
VPS16,0.017651569,4.838413305,0.006337464,0.936548883,0.999497963
ETS1,-0.027910985,5.317029293,0.006335628,0.936558056,0.999497963
FSIP1,0.028056075,2.346565557,0.006316008,0.936656156,0.999497963
RNF25,-0.021700553,3.999252548,0.006311123,0.936680604,0.999497963
FLJ42627,0.020500344,3.599489554,0.006303271,0.936719922,0.999497963
LNX2,-0.022227641,5.052681933,0.006295275,0.936759988,0.999497963
EXOSC4,-0.024605678,3.678862088,0.006281372,0.936829712,0.999497963
WIPF2,0.019329025,5.619607245,0.006272932,0.936872078,0.999497963
KLHL41,0.028546084,1.769509359,0.006266853,0.936902612,0.999497963
SIAH2,0.015097508,4.839221785,0.006264649,0.936913682,0.999497963
SEC62,0.020752708,7.241192098,0.006224395,0.937116269,0.999497963
PDIK1L,0.022844061,3.518072073,0.006220889,0.937133947,0.999497963
COX16,0.024748639,5.090626947,0.006209041,0.937193717,0.999497963
SLC25A29,-0.028353319,6.150408741,0.006207729,0.937200341,0.999497963
HIBCH,-0.020988629,4.727771145,0.006196736,0.937255857,0.999497963
CDADC1,0.019520653,3.20590911,0.006194691,0.937266188,0.999497963
TPRG1L,0.016972492,6.210062345,0.006189448,0.937292688,0.999497963
NDUFS5,0.022007789,6.359847337,0.006184181,0.937319319,0.999497963
TEX264,0.019978788,5.016570124,0.006175216,0.937364672,0.999497963
KPNA2,0.016049539,5.166910024,0.006171732,0.93738231,0.999497963
RRS1,0.019976011,3.659365949,0.006169762,0.937392282,0.999497963
AGPAT5,0.022832582,4.52297534,0.006157685,0.937453465,0.999497963
ADCY10P1,-0.026591536,1.645454451,0.006149018,0.937497406,0.999497963
NECAP2,0.019435091,5.841208959,0.006146778,0.937508769,0.999497963
TMEM129,0.020444168,5.35630389,0.006138205,0.937552274,0.999497963
ARFGAP2,0.018538434,5.890734973,0.006137121,0.937557773,0.999497963
NEDD8-MDP1,0.021530028,5.346038857,0.00613059,0.937590943,0.999497963
NAF1,0.022513926,4.44624883,0.006114605,0.937672194,0.999497963
UBN2,-0.022881684,5.084449045,0.006105338,0.937719345,0.999497963
PTPRM,0.028738994,4.515482251,0.006098367,0.937754838,0.999497963
TAOK3,0.024671756,5.163235017,0.006094351,0.937775292,0.999497963
NECAB3,0.026304974,3.495377053,0.006081073,0.93784298,0.999497963
PPP4R3B,0.02522743,7.133838927,0.006042418,0.938040451,0.999497963
PSMB6,-0.021304126,5.913129366,0.006038566,0.938060163,0.999497963
CELF6,0.043964144,1.889183417,0.006027936,0.938114594,0.999497963
SGO2,0.034136629,3.17529201,0.006019994,0.938155293,0.999497963
MCU,-0.014951273,5.732653951,0.00601509,0.938180437,0.999497963
TNKS2,-0.022467738,6.514892229,0.006000489,0.938255365,0.999497963
HPS5,0.018471932,5.519023183,0.005996566,0.938275513,0.999497963
PSME3IP1,0.016444663,5.792713424,0.005994899,0.938284074,0.999497963
TTC22,0.018232455,4.529273993,0.005994466,0.9382863,0.999497963
MRPS36,0.024597459,3.519186894,0.005959627,0.938465539,0.999497963
RSU1,-0.018180425,5.817560595,0.005950102,0.938514636,0.999497963
TRMT112,-0.01870198,5.515932731,0.00594704,0.938530424,0.999497963
BOLA2B,0.027558252,4.587216322,0.005932106,0.938607503,0.999497963
CRBN,0.019692072,4.828845393,0.005926488,0.938636523,0.999497963
POMT2,0.014402041,4.534852366,0.005909158,0.938726128,0.999497963
CEACAM7,0.053159221,2.587752574,0.005872588,0.938915656,0.999497963
GLYATL2,0.080382764,-0.789830785,0.005857167,0.938995751,0.999497963
AMY2B,-0.031436018,3.046708827,0.005852975,0.939017543,0.999497963
LOC100310756,-0.023897911,1.026763371,0.005821569,0.939181058,0.999497963
PTGER2,0.030699016,3.352737956,0.005802467,0.939280728,0.999497963
LOC107986363,-0.027444491,1.252159905,0.005800713,0.939289889,0.999497963
EFCAB14,-0.017763778,6.995718576,0.005788348,0.939354502,0.999497963
GBP6,0.021141984,5.20239725,0.005785411,0.939369861,0.999497963
LOC284581,0.043986326,1.770024579,0.005767711,0.939462499,0.999497963
SFPQ,-0.019800623,7.55699345,0.005766256,0.939470119,0.999497963
COL5A3,-0.038182352,1.139225327,0.005764622,0.939478682,0.999497963
VKORC1,-0.023967412,3.921052548,0.005761339,0.939495885,0.999497963
ARHGEF1,0.018615713,4.574998071,0.005754824,0.939530036,0.999497963
DOCK7,-0.018190631,5.531276364,0.005751325,0.939548387,0.999497963
AGGF1,-0.017437209,5.231138838,0.00571301,0.939749701,0.999497963
CDC42,-0.016174984,8.144686326,0.005709793,0.939766635,0.999497963
CCDC93,-0.017469034,5.643387207,0.005700605,0.939815027,0.999497963
PLSCR4,-0.030984126,2.749235078,0.005678505,0.93993158,0.999497963
TYK2,0.014824499,6.012473276,0.005649517,0.940084807,0.999497963
ARF5,0.018135994,6.469125769,0.00564499,0.940108772,0.999497963
SOBP,-0.019043,3.66678754,0.005630659,0.940184701,0.999497963
ACOT1,0.023928963,3.08640275,0.005626396,0.94020731,0.999497963
ARL17B,0.021624977,1.336380979,0.005616875,0.940257822,0.999497963
FAM83D,0.030970492,4.819810528,0.00560885,0.940300437,0.999497963
DIP2A,0.015761854,5.701817686,0.005601992,0.940336878,0.999497963
LRG1,-0.016106543,5.694416622,0.005597507,0.940360721,0.999497963
COX15,-0.016720192,4.720127532,0.005597412,0.94036123,0.999497963
MICOS10,-0.025044566,4.896640791,0.005591837,0.940390882,0.999497963
ZDHHC3,0.015810439,6.482758095,0.005579925,0.940454288,0.999497963
AP1AR,-0.020160078,4.440553384,0.005569452,0.940510088,0.999497963
HELZ,-0.026696146,5.885119379,0.005561439,0.940552822,0.999497963
TMCC1,-0.014560727,4.864975324,0.005554057,0.940592215,0.999497963
PWWP3A,-0.017274828,4.861712114,0.005535669,0.940690459,0.999497963
ARHGEF11,-0.015949895,5.524789162,0.005529547,0.9407232,0.999497963
ACYP2,0.019475761,3.33056092,0.005528266,0.940730052,0.999497963
MIA3,-0.020058991,6.121640567,0.005510472,0.940825345,0.999497963
PIK3CG,-0.039070552,2.065854074,0.005499881,0.940882131,0.999497963
CDON,-0.0200866,3.173749992,0.005481522,0.940980703,0.999497963
RTEL1,0.018213954,3.89756753,0.005480085,0.940988424,0.999497963
PROSER1,0.029709073,5.169881005,0.005450378,0.941148301,0.999497963
JTB,-0.026962075,6.136321428,0.005444231,0.941181438,0.999497963
TTC28,-0.026091567,3.301855954,0.005414746,0.941340641,0.999497963
ABHD8,0.021324518,3.165290535,0.005387381,0.94148879,0.999497963
MRPL16,-0.016695008,4.050189858,0.005385502,0.941498976,0.999497963
KRT5,-0.025895293,10.57668632,0.00536874,0.941589922,0.999497963
LTBP4,0.019552535,5.81313161,0.005365758,0.941606116,0.999497963
KXD1,0.017437818,5.520086472,0.005336536,0.941765056,0.999497963
ABRAXAS2,-0.014649101,4.47514586,0.005332724,0.941785824,0.999497963
DBT,-0.020319548,5.123464373,0.005330027,0.941800519,0.999497963
USP28,0.017311684,5.054100865,0.005318369,0.941864088,0.999497963
SRFBP1,0.020039916,3.632126385,0.005293732,0.941998666,0.999497963
ELF1,-0.019824679,6.526175092,0.005289936,0.942019426,0.999497963
PRXL2C,0.018565647,3.062158596,0.005284497,0.942049188,0.999497963
FAM153A,0.045523938,0.360334058,0.005282251,0.942061484,0.999497963
BIRC5,-0.051255939,1.390511694,0.005270336,0.942126752,0.999497963
ECPAS,-0.014047674,6.743417266,0.00526213,0.942171747,0.999497963
U2SURP,-0.01838813,6.318749074,0.005255597,0.942207591,0.999497963
ZNF480,0.016754696,4.322997473,0.005246819,0.942255786,0.999497963
ISCU,0.015584829,6.205443012,0.005242149,0.942281447,0.999497963
ELAC2,-0.014064004,5.557383819,0.00523696,0.942309968,0.999497963
TECR,0.018485158,6.057963121,0.005195277,0.94253962,0.999497963
DECR1,0.016010753,5.45340984,0.005193097,0.942551653,0.999497963
PKN1,-0.015406906,5.287685172,0.00518213,0.942612245,0.999497963
LOC107984387,0.042876887,1.057179914,0.005180978,0.942618609,0.999497963
LOC645513,0.018903612,1.577755817,0.005177383,0.942638489,0.999497963
CAD,0.014531236,4.6151544,0.005162157,0.942722752,0.999497963
LYNX1,-0.025416311,5.516876003,0.005157784,0.942746977,0.999497963
IDH3A,-0.013780287,5.707231375,0.005131695,0.942891708,0.999497963
RIOK2,0.016025255,4.240888097,0.00512385,0.942935304,0.999497963
DOCK11,-0.027131359,1.228695068,0.005115255,0.942983103,0.999497963
EPHA1,-0.022408152,5.122615754,0.005092738,0.94310852,0.999497963
ZNF483,-0.034934531,1.281231775,0.005084433,0.943154849,0.999497963
STEAP4,0.020403158,7.030790259,0.005068557,0.943243517,0.999497963
TOMM6,-0.022347907,5.852360291,0.005066301,0.943256129,0.999497963
LOC105370056,-0.024546812,1.768604392,0.005056687,0.943309904,0.999497963
AFF1,0.024058406,6.504917584,0.005039735,0.943404844,0.999497963
RFFL,-0.016453581,4.428778337,0.00501161,0.943562719,0.999497963
SS18,-0.018330536,6.808755687,0.005004041,0.943605287,0.999497963
GEMIN8,-0.01749638,3.827736833,0.004995022,0.943656043,0.999497963
CLCN4,0.015690841,3.858752349,0.004971406,0.943789176,0.999497963
RPS6KB1,0.020059137,5.433008367,0.004969158,0.943801866,0.999497963
FAM102B,-0.025298346,3.522689241,0.004969082,0.943802295,0.999497963
OPA3,-0.013632808,4.733001173,0.004968164,0.943807479,0.999497963
CISD2,0.015886315,4.166832987,0.004950926,0.943904885,0.999497963
MAGED1,-0.014808022,6.896547154,0.004921675,0.944070567,0.999497963
SCRN3,0.01761099,4.323337898,0.004910849,0.944132013,0.999497963
GRB7,-0.01929654,4.105469287,0.004905091,0.944164726,0.999497963
AGPS,-0.017958444,6.032526593,0.00490358,0.944173309,0.999497963
LUC7L2,-0.015303214,6.288104254,0.004887577,0.944264333,0.999497963
ANKRD49,0.017482243,3.635199275,0.004886072,0.9442729,0.999497963
DNAJB2,-0.014232606,6.500738465,0.004884409,0.94428237,0.999497963
CDK2,0.014805834,3.350858424,0.004882167,0.944295135,0.999497963
KCNJ2-AS1,-0.019811755,1.351835409,0.004862514,0.94440719,0.999497963
PGAP2,0.023637284,4.501735268,0.004851215,0.94447171,0.999497963
GCOM1,-0.014808756,4.913777169,0.004841095,0.944529568,0.999497963
PCDHB10,-0.021342727,1.800864622,0.004822043,0.944638648,0.999497963
NCKAP5,0.024044546,1.804398375,0.004789102,0.944827767,0.999497963
PIGV,-0.016633443,4.710922113,0.004788607,0.944830615,0.999497963
KDM5B,0.014435742,7.047975552,0.004787846,0.944834987,0.999497963
USP9X,-0.016910792,7.167310145,0.004785547,0.944848214,0.999497963
DNAJC9,0.015829409,4.022104797,0.004775784,0.944904409,0.999497963
ZNF532,0.016040943,5.094697587,0.004775395,0.944906652,0.999497963
FOXD2-AS1,0.028995818,0.594722702,0.004755697,0.945020216,0.999497963
NEIL1,-0.023116747,4.689382976,0.004749752,0.945054536,0.999497963
HLA-DRA,0.017382787,6.951484315,0.00474948,0.945056109,0.999497963
NFRKB,-0.014834476,4.858283125,0.004694912,0.945372156,0.999497963
AIMP2,0.016819119,4.05441017,0.004671968,0.945505593,0.999497963
PPA2,0.0187745,5.527165778,0.004641022,0.945686093,0.999497963
PLD6,-0.018571707,2.24083694,0.004636697,0.945711365,0.999497963
ANXA8L1,-0.016970236,7.71944732,0.004631947,0.945739138,0.999497963
PMVK,0.023117502,4.277485108,0.00462554,0.945776622,0.999497963
UGDH,0.01809759,6.373371132,0.004617011,0.945826561,0.999497963
SGPP2,-0.015160517,6.869739743,0.004615058,0.945837997,0.999497963
PARD6A,-0.023673411,0.817142819,0.004614595,0.945840711,0.999497963
HNRNPM,-0.013438275,6.937062891,0.004612984,0.945850154,0.999497963
ZKSCAN2,-0.016923409,2.80298485,0.004584671,0.946016334,0.999497963
PSMD6-AS2,-0.045008055,0.480344991,0.004571079,0.94609629,0.999497963
DDX20,0.013310465,4.142678651,0.004555537,0.946187864,0.999497963
GFOD1,0.02009565,4.992741171,0.004554615,0.946193305,0.999497963
LOC105372485,-0.022807865,0.723440515,0.004539907,0.946280123,0.999497963
NUDCD1,0.017497592,3.945286458,0.004510433,0.946454523,0.999497963
TMEM91,-0.029302446,2.24767013,0.004503591,0.946495089,0.999497963
MXRA7,0.014359222,5.585512693,0.004501126,0.946509714,0.999497963
TBL3,-0.016896373,4.525338288,0.004484933,0.946605872,0.999497963
GCDH,0.016250038,3.31770083,0.004478822,0.946642208,0.999497963
MBD1,0.013344799,5.911374006,0.004471716,0.946684486,0.999497963
ZNF250,-0.013935156,3.135783199,0.004468302,0.946704811,0.999497963
TMEM62,0.016063232,4.396749099,0.004468049,0.946706319,0.999497963
MAP9,-0.029684625,6.017938829,0.004456842,0.946773101,0.999497963
SERPINB1,0.015347494,6.886804661,0.004455348,0.946782005,0.999497963
ZNF18,0.017593762,3.221556447,0.004441832,0.946862672,0.999497963
ADAM10,-0.015398802,7.067091653,0.004417362,0.947009027,0.999497963
ZNF132,0.023248544,2.709492641,0.004403559,0.947091759,0.999497963
STX10,0.017843337,5.570525615,0.004393905,0.9471497,0.999497963
LINC02210,0.015025984,3.215603954,0.004393126,0.947154378,0.999497963
SMAD5,0.022207488,5.49370013,0.004389946,0.947173483,0.999497963
COX10,0.014460741,3.333616674,0.00435824,0.947364319,0.999497963
TMEM187,-0.023868996,2.664043342,0.00434763,0.947428332,0.999497963
PRKCH,-0.013360315,4.621834708,0.004343066,0.947455894,0.999497963
FBXO22,0.012921918,5.089691912,0.004323285,0.947575518,0.999497963
KLHL36,-0.013490704,5.413269088,0.004320118,0.947594692,0.999497963
GAK,0.013811763,6.548626843,0.004319848,0.947596331,0.999497963
KIF7,0.021071759,0.885642991,0.004317577,0.947610086,0.999497963
YY1AP1,-0.015069673,5.530153424,0.004312657,0.947639905,0.999497963
RARS2,-0.011844434,5.119047257,0.004282816,0.947821106,0.999497963
LOC102724397,-0.028157931,0.852921848,0.004261713,0.947949633,0.999497963
BCAT2,0.01741689,3.949753799,0.004255083,0.94799008,0.999497963
MRPL50,0.016709635,4.909826806,0.004229331,0.948147481,0.999497963
ZNF37A,0.019154272,4.486059866,0.00421621,0.948227865,0.999497963
FUT10,0.016053818,2.975835135,0.004209408,0.948269586,0.999497963
LOC105379251,-0.030717835,2.370319169,0.004195002,0.948358053,0.999497963
MAP7,-0.016629504,5.972606143,0.004174746,0.94848271,0.999497963
MEIS2,-0.017026562,5.09856236,0.004174052,0.948486985,0.999497963
PET117,0.01561644,3.017761516,0.004153138,0.948616024,0.999497963
BOLA2,-0.030034131,0.671197668,0.004151789,0.948624359,0.999497963
DTNB,0.014351496,3.632495651,0.004148068,0.948647355,0.999497963
SYNJ2BP-COX16,-0.018687274,5.151985752,0.004112736,0.948866223,0.999497963
SIRT3,-0.017219477,3.888430858,0.004092154,0.948994158,0.999497963
LONP1,0.012188773,5.615469519,0.004069809,0.949133418,0.999497963
ERV3-1,-0.015598627,5.148008408,0.004067456,0.9491481,0.999497963
ZNF133,-0.016135323,4.047768781,0.004033963,0.949357619,0.999497963
HAAO,-0.020838582,0.432079354,0.004029339,0.949386613,0.999497963
NOXA1,0.02943065,3.392897061,0.004024239,0.949418614,0.999497963
SBNO1,0.014367283,6.063441762,0.004014269,0.949481225,0.999497963
ANKRD46,0.016655601,3.397058635,0.004005461,0.949536607,0.999497963
ZNF181,-0.016208101,3.449263323,0.003999145,0.949576356,0.999497963
NABP2,0.015598399,3.499284606,0.003986661,0.949655015,0.999497963
USP49,0.017442286,3.386486657,0.00398661,0.949655338,0.999497963
VEZF1,-0.014981766,6.282362848,0.003961059,0.949816713,0.999497963
SLC25A30,0.014969636,4.073022901,0.003954374,0.949859027,0.999497963
CCDC88A,-0.021394087,4.201815988,0.00395199,0.949874124,0.999497963
THTPA,-0.015028876,3.258297855,0.003948616,0.949895495,0.999497963
ZNF202,-0.015947319,3.498218498,0.003929622,0.95001599,0.999497963
LOC112268259,0.019781936,1.323940719,0.003924163,0.950050676,0.999497963
SEPTIN7,-0.017161618,6.698121592,0.003910106,0.950140101,0.999497963
POLI,-0.020407673,4.172988259,0.003902614,0.950187832,0.999497963
CENPP,0.018679286,1.671048048,0.003901438,0.950195327,0.999497963
LOC102724748,0.028783818,1.924194932,0.003900865,0.950198977,0.999497963
LSM10,-0.019519528,3.567295501,0.003889777,0.950269719,0.999497963
SPATA2,0.013676815,4.29766694,0.003885334,0.950298088,0.999497963
KLHDC7A,-0.014043508,4.084557572,0.003868585,0.950405196,0.999497963
ZNF503-AS1,0.027702022,-0.23068584,0.003836448,0.950611355,0.999497963
PARD6G,0.018378397,3.624784245,0.003818803,0.950724916,0.999497963
IRX5,0.015602768,2.465958976,0.003769255,0.951045225,0.999497963
GTF2I,0.01322601,8.671459591,0.003768934,0.951047306,0.999497963
TMEM59L,-0.024585401,0.338764811,0.003685451,0.95159183,0.999497963
NOTCH1,-0.014854632,6.505227897,0.003678305,0.951638722,0.999497963
SMCR8,0.016474616,5.462634369,0.003675305,0.951658426,0.999497963
PTPN21,-0.0157765,4.761245296,0.003664338,0.951730513,0.999497963
LARP4B,-0.012455326,6.136973735,0.003632236,0.95194216,0.999497963
SPIN4,-0.019621834,4.085192239,0.00362969,0.951958987,0.999497963
LPP-AS2,-0.021100233,1.805450964,0.003623235,0.95200167,0.999497963
PACSIN2,-0.012160707,6.491718281,0.003622907,0.952003839,0.999497963
URM1,-0.015459952,5.18193753,0.00362138,0.952013945,0.999497963
EIF4G1,0.018008766,8.506050876,0.003612146,0.952075091,0.999497963
TUFM,-0.012687846,7.260468861,0.003597658,0.952171182,0.999497963
NDRG1,0.02288917,5.46162014,0.003590675,0.952217569,0.999497963
SH3BGRL2,-0.012409302,5.812757967,0.003565926,0.952382327,0.999497963
LOC100379224,-0.019380388,1.621365345,0.003548357,0.952499638,0.999497963
ZNF304,0.012128027,3.746180656,0.003533293,0.952600452,0.999497963
PRKX,-0.017092005,5.035320171,0.00352603,0.952649135,0.999497963
SLC25A27,0.023015935,2.686730783,0.00351978,0.952691072,0.999497963
ZNF576,-0.013178757,3.412692071,0.003507395,0.952774278,0.999497963
TULP4,-0.016553575,5.084084294,0.003505691,0.952785741,0.999497963
ZNF264,-0.016537816,5.188861726,0.00349711,0.952843489,0.999497963
RNF2,0.016964576,4.193545764,0.003491552,0.952880934,0.999497963
WDR74,0.015845481,4.019294185,0.003477587,0.952975148,0.999497963
ECT2,-0.020599433,4.806559531,0.003474894,0.952993343,0.999497963
MBLAC2,-0.018597128,2.71818652,0.003472109,0.953012162,0.999497963
L3MBTL2,-0.011710703,5.091445171,0.003449609,0.953164479,0.999497963
FANCG,0.020095837,2.659161128,0.003435099,0.953262969,0.999497963
SAYSD1,-0.013331423,3.910656327,0.00341836,0.95337685,0.999497963
TXNDC15,0.010922745,4.642797568,0.00341302,0.95341324,0.999497963
SLC35B2,-0.013882778,5.978750906,0.003396468,0.953526219,0.999497963
BEST4,-0.03497804,4.903751818,0.003395212,0.953534797,0.999497963
DUSP19,0.032325821,3.196488186,0.003370078,0.953706909,0.999497963
ZNF100,0.019438652,2.758161937,0.003353021,0.953824082,0.999497963
TDP2,0.012197778,5.647523418,0.00333363,0.953957644,0.999497963
RECQL5,0.018467972,4.688464,0.003331118,0.953974976,0.999497963
ADNP-AS1,-0.023575235,0.395654522,0.003325262,0.954015407,0.999497963
DNAJC6,-0.021211133,2.375872026,0.003322383,0.954035295,0.999497963
SMUG1,0.017697405,4.151321475,0.003310341,0.954118581,0.999497963
WDR45,0.016493269,4.855424351,0.003292289,0.954243713,0.999497963
RPP21,0.016469994,3.541853595,0.00328185,0.954316232,0.999497963
SEPTIN8,0.011861541,5.784217578,0.003272327,0.954382488,0.999497963
HNRNPH1,-0.018788309,7.83507483,0.003270238,0.954397032,0.999497963
CUL5,-0.018674122,5.33704673,0.003267964,0.954412875,0.999497963
MKRN9P,0.025124938,1.097395244,0.003250672,0.954533516,0.999497963
CBWD5,-0.010876117,5.350647432,0.00323495,0.954643481,0.999497963
XKRX,-0.014770833,2.852566688,0.003224984,0.95471332,0.999497963
POC1B-GALNT4,-0.015386063,5.585285645,0.003210044,0.954818229,0.999497963
NDOR1,-0.018352584,4.607860541,0.003209822,0.954819788,0.999497963
TRIM55,-0.018250656,2.148306008,0.003204685,0.954855917,0.999497963
SFT2D3,-0.011610366,3.73069028,0.003190165,0.954958197,0.999497963
COA3,0.018217074,4.961806458,0.003174362,0.955069775,0.999497963
ERI3,-0.016076182,4.8099669,0.003143574,0.955287969,0.999497963
DOCK3,0.02969528,0.95866792,0.003133428,0.955360105,0.999497963
LINC00665,0.01407135,2.588357259,0.003121332,0.955446257,0.999497963
ZNF608,0.013325778,4.898712569,0.003118578,0.955465902,0.999497963
